county,county_code,county_url
台安县,210321000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/03/210321.html
岫岩满族自治县,210323000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/03/210323.html
海城市,210381000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/03/210381.html
中山区,210202000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210202.html
西岗区,210203000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210203.html
沙河口区,210204000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210204.html
甘井子区,210211000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210211.html
旅顺口区,210212000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210212.html
金州区,210213000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210213.html
普兰店区,210214000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210214.html
长海县,210224000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210224.html
瓦房店市,210281000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210281.html
庄河市,210283000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/02/210283.html
新抚区,210402000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210402.html
东洲区,210403000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210403.html
望花区,210404000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210404.html
顺城区,210411000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210411.html
抚顺县,210421000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210421.html
新宾满族自治县,210422000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210422.html
清原满族自治县,210423000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/04/210423.html
和平区,210102000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210102.html
沈河区,210103000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210103.html
大东区,210104000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210104.html
皇姑区,210105000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210105.html
铁西区,210106000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210106.html
苏家屯区,210111000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210111.html
浑南区,210112000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210112.html
沈北新区,210113000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210113.html
于洪区,210114000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210114.html
辽中区,210115000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210115.html
康平县,210123000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210123.html
法库县,210124000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210124.html
新民市,210181000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/21/01/210181.html
延吉市,222401000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222401.html
图们市,222402000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222402.html
敦化市,222403000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222403.html
珲春市,222404000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222404.html
龙井市,222405000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222405.html
和龙市,222406000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222406.html
汪清县,222424000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222424.html
安图县,222426000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/24/222426.html
红山区,150402000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150402.html
元宝山区,150403000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150403.html
松山区,150404000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150404.html
阿鲁科尔沁旗,150421000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150421.html
巴林左旗,150422000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150422.html
巴林右旗,150423000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150423.html
林西县,150424000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150424.html
克什克腾旗,150425000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150425.html
翁牛特旗,150426000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150426.html
喀喇沁旗,150428000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150428.html
宁城县,150429000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150429.html
敖汉旗,150430000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/04/150430.html
海勃湾区,150302000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/03/150302.html
海南区,150303000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/03/150303.html
乌达区,150304000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/03/150304.html
东河区,150202000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150202.html
昆都仑区,150203000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150203.html
青山区,150204000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150204.html
石拐区,150205000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150205.html
白云鄂博矿区,150206000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150206.html
九原区,150207000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150207.html
土默特右旗,150221000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150221.html
固阳县,150222000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150222.html
达尔罕茂明安联合旗,150223000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150223.html
包头稀土高新技术产业开发区,150271000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/02/150271.html
新城区,150102000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150102.html
回民区,150103000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150103.html
玉泉区,150104000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150104.html
赛罕区,150105000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150105.html
土默特左旗,150121000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150121.html
托克托县,150122000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150122.html
和林格尔县,150123000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150123.html
清水河县,150124000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150124.html
武川县,150125000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150125.html
呼和浩特金海工业园区,150171000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150171.html
呼和浩特经济技术开发区,150172000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/15/01/150172.html
东昌区,220502000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220502.html
二道江区,220503000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220503.html
通化县,220521000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220521.html
辉南县,220523000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220523.html
柳河县,220524000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220524.html
梅河口市,220581000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220581.html
集安市,220582000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/05/220582.html
龙山区,220402000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/04/220402.html
西安区,220403000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/04/220403.html
东丰县,220421000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/04/220421.html
东辽县,220422000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/04/220422.html
铁西区,220302000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220302.html
铁东区,220303000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220303.html
梨树县,220322000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220322.html
伊通满族自治县,220323000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220323.html
公主岭市,220381000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220381.html
双辽市,220382000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/03/220382.html
昌邑区,220202000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220202.html
龙潭区,220203000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220203.html
船营区,220204000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220204.html
丰满区,220211000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220211.html
永吉县,220221000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220221.html
吉林经济开发区,220271000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220271.html
吉林高新技术产业开发区,220272000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220272.html
吉林中国新加坡食品区,220273000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220273.html
蛟河市,220281000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220281.html
桦甸市,220282000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220282.html
舒兰市,220283000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220283.html
磐石市,220284000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/02/220284.html
南关区,220102000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220102.html
宽城区,220103000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220103.html
朝阳区,220104000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220104.html
二道区,220105000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220105.html
绿园区,220106000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220106.html
双阳区,220112000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220112.html
九台区,220113000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220113.html
农安县,220122000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220122.html
长春经济技术开发区,220171000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220171.html
长春净月高新技术产业开发区,220172000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220172.html
长春高新技术产业开发区,220173000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220173.html
长春汽车经济技术开发区,220174000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220174.html
榆树市,220182000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220182.html
德惠市,220183000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/01/220183.html
香格里拉市,533401000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/34/533401.html
德钦县,533422000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/34/533422.html
维西傈僳族自治县,533423000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/34/533423.html
泸水市,533301000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/33/533301.html
福贡县,533323000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/33/533323.html
贡山独龙族怒族自治县,533324000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/33/533324.html
兰坪白族普米族自治县,533325000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/33/533325.html
瑞丽市,533102000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/31/533102.html
芒市,533103000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/31/533103.html
梁河县,533122000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/31/533122.html
盈江县,533123000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/31/533123.html
陇川县,533124000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/31/533124.html
大理市,532901000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532901.html
漾濞彝族自治县,532922000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532922.html
祥云县,532923000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532923.html
宾川县,532924000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532924.html
弥渡县,532925000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532925.html
南涧彝族自治县,532926000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532926.html
巍山彝族回族自治县,532927000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532927.html
永平县,532928000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532928.html
云龙县,532929000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532929.html
洱源县,532930000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532930.html
剑川县,532931000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532931.html
鹤庆县,532932000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/29/532932.html
景洪市,532801000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/28/532801.html
勐海县,532822000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/28/532822.html
勐腊县,532823000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/28/532823.html
文山市,532601000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532601.html
砚山县,532622000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532622.html
西畴县,532623000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532623.html
麻栗坡县,532624000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532624.html
马关县,532625000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532625.html
丘北县,532626000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532626.html
广南县,532627000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532627.html
富宁县,532628000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/26/532628.html
个旧市,532501000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532501.html
开远市,532502000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532502.html
蒙自市,532503000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532503.html
弥勒市,532504000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532504.html
屏边苗族自治县,532523000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532523.html
建水县,532524000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532524.html
石屏县,532525000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532525.html
泸西县,532527000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532527.html
元阳县,532528000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532528.html
红河县,532529000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532529.html
金平苗族瑶族傣族自治县,532530000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532530.html
绿春县,532531000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532531.html
河口瑶族自治县,532532000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/25/532532.html
洮北区,220802000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220802.html
镇赉县,220821000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220821.html
通榆县,220822000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220822.html
吉林白城经济开发区,220871000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220871.html
洮南市,220881000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220881.html
大安市,220882000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/22/08/220882.html
楚雄市,532301000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532301.html
双柏县,532322000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532322.html
牟定县,532323000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532323.html
南华县,532324000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532324.html
姚安县,532325000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532325.html
大姚县,532326000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532326.html
永仁县,532327000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532327.html
元谋县,532328000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532328.html
武定县,532329000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532329.html
禄丰县,532331000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/23/532331.html
临翔区,530902000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530902.html
凤庆县,530921000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530921.html
云县,530922000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530922.html
永德县,530923000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530923.html
镇康县,530924000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530924.html
双江拉祜族佤族布朗族傣族自治县,530925000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530925.html
耿马傣族佤族自治县,530926000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530926.html
沧源佤族自治县,530927000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/09/530927.html
思茅区,530802000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530802.html
宁洱哈尼族彝族自治县,530821000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530821.html
墨江哈尼族自治县,530822000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530822.html
景东彝族自治县,530823000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530823.html
景谷傣族彝族自治县,530824000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530824.html
镇沅彝族哈尼族拉祜族自治县,530825000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530825.html
江城哈尼族彝族自治县,530826000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530826.html
孟连傣族拉祜族佤族自治县,530827000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530827.html
澜沧拉祜族自治县,530828000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530828.html
西盟佤族自治县,530829000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/08/530829.html
古城区,530702000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/07/530702.html
玉龙纳西族自治县,530721000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/07/530721.html
永胜县,530722000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/07/530722.html
华坪县,530723000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/07/530723.html
宁蒗彝族自治县,530724000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/07/530724.html
昭阳区,530602000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530602.html
鲁甸县,530621000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530621.html
巧家县,530622000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530622.html
盐津县,530623000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530623.html
大关县,530624000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530624.html
永善县,530625000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530625.html
绥江县,530626000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530626.html
镇雄县,530627000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530627.html
彝良县,530628000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530628.html
威信县,530629000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530629.html
水富市,530681000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/06/530681.html
隆阳区,530502000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/05/530502.html
施甸县,530521000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/05/530521.html
龙陵县,530523000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/05/530523.html
昌宁县,530524000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/05/530524.html
腾冲市,530581000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/05/530581.html
红塔区,530402000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/04/530402.html
江川区,530403000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/04/530403.html
澄江县,530422000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/04/530422.html
通海县,530423000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/53/04/530423.html
